type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,departure.terminal,departure.delay,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,departure.gate,error
arrival,landed,nbo,hkjk,2024-07-24t11:50:00.000,hah,fmch,2024-07-24t14:20:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,48.0,2024-07-24t11:50:00.000,2024-07-24t12:38:00.000,2024-07-24t12:38:00.000,2024-07-24t12:38:00.000,2024-07-24t14:35:00.000,,,,15.0,,
arrival,unknown,ajn,fmcv,2024-07-24t15:45:00.000,hah,fmch,2024-07-24t16:25:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-07-24t15:45:00.000,hah,fmch,2024-07-24t16:25:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-07-25t10:40:00.000,hah,fmch,2024-07-25t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,19.0,,2024-07-25t10:58:00.000,2024-07-25t10:58:00.000,2024-07-25t10:58:00.000,2024-07-25t12:01:00.000,2024-07-25t11:59:00.000,2024-07-25t11:59:00.000,2024-07-25t11:59:00.000,5.0,,
arrival,landed,dar,htda,2024-07-25t10:40:00.000,hah,fmch,2024-07-25t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,19.0,,2024-07-25t10:58:00.000,2024-07-25t10:58:00.000,2024-07-25t10:58:00.000,2024-07-25t12:01:00.000,2024-07-25t11:59:00.000,2024-07-25t11:59:00.000,2024-07-25t11:59:00.000,5.0,,
arrival,landed,add,haab,2024-07-25t10:00:00.000,hah,fmch,2024-07-25t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,27.0,2024-07-25t10:10:00.000,2024-07-25t10:26:00.000,2024-07-25t10:26:00.000,2024-07-25t10:26:00.000,2024-07-25t13:29:00.000,2024-07-25t13:22:00.000,2024-07-25t13:22:00.000,2024-07-25t13:22:00.000,,a15,
arrival,landed,nbo,hkjk,2024-07-25t22:45:00.000,hah,fmch,2024-07-26t01:15:00.000,air france,af,afr,5516,af5516,afr5516,kenya airways,kq,kqa,266,kq266,kqa266,1a,19.0,2024-07-25t22:45:00.000,2024-07-25t23:03:00.000,2024-07-25t23:03:00.000,2024-07-25t23:03:00.000,2024-07-26t00:56:00.000,2024-07-26t00:58:00.000,2024-07-26t00:58:00.000,2024-07-26t00:58:00.000,,,
arrival,landed,nbo,hkjk,2024-07-25t22:45:00.000,hah,fmch,2024-07-26t01:15:00.000,klm,kl,klm,4154,kl4154,klm4154,kenya airways,kq,kqa,266,kq266,kqa266,1a,19.0,2024-07-25t22:45:00.000,2024-07-25t23:03:00.000,2024-07-25t23:03:00.000,2024-07-25t23:03:00.000,2024-07-26t00:56:00.000,2024-07-26t00:58:00.000,2024-07-26t00:58:00.000,2024-07-26t00:58:00.000,,,
arrival,landed,nbo,hkjk,2024-07-25t22:45:00.000,hah,fmch,2024-07-26t01:15:00.000,kenya airways,kq,kqa,266,kq266,kqa266,,,,,,,1a,19.0,2024-07-25t22:45:00.000,2024-07-25t23:03:00.000,2024-07-25t23:03:00.000,2024-07-25t23:03:00.000,2024-07-26t00:56:00.000,2024-07-26t00:58:00.000,2024-07-26t00:58:00.000,2024-07-26t00:58:00.000,,,
arrival,unknown,dar,htda,2024-07-26t05:20:00.000,hah,fmch,2024-07-26t06:40:00.000,etihad airways,ey,etd,4954,ey4954,etd4954,egyptair,ms,msr,841,ms841,msr841,3,36.0,,2024-07-26t05:56:00.000,2024-07-26t05:56:00.000,2024-07-26t05:56:00.000,2024-07-26t07:01:00.000,,,,21.0,,
arrival,unknown,dar,htda,2024-07-26t05:20:00.000,hah,fmch,2024-07-26t06:40:00.000,egyptair,ms,msr,841,ms841,msr841,,,,,,,3,36.0,,2024-07-26t05:56:00.000,2024-07-26t05:56:00.000,2024-07-26t05:56:00.000,2024-07-26t07:01:00.000,,,,21.0,,
arrival,landed,dza,fmcz,2024-07-26t10:00:00.000,hah,fmch,2024-07-26t11:00:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,17.0,,2024-07-26t10:16:00.000,2024-07-26t10:16:00.000,2024-07-26t10:16:00.000,2024-07-26t11:04:00.000,2024-07-26t11:03:00.000,2024-07-26t11:03:00.000,2024-07-26t11:03:00.000,4.0,,
arrival,landed,dza,fmcz,2024-07-26t10:00:00.000,hah,fmch,2024-07-26t11:00:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,17.0,,2024-07-26t10:16:00.000,2024-07-26t10:16:00.000,2024-07-26t10:16:00.000,2024-07-26t11:04:00.000,2024-07-26t11:03:00.000,2024-07-26t11:03:00.000,2024-07-26t11:03:00.000,4.0,,
arrival,landed,add,haab,2024-07-26t10:00:00.000,hah,fmch,2024-07-26t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,43.0,2024-07-26t10:18:00.000,2024-07-26t10:42:00.000,2024-07-26t10:42:00.000,2024-07-26t10:42:00.000,2024-07-26t13:40:00.000,2024-07-26t13:41:00.000,2024-07-26t13:41:00.000,2024-07-26t13:41:00.000,,a14,
arrival,unknown,dar,htda,2024-07-26t12:10:00.000,hah,fmch,2024-07-26t14:10:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-07-26t12:10:00.000,hah,fmch,2024-07-26t14:10:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,landed,nbo,hkjk,2024-07-26t11:50:00.000,hah,fmch,2024-07-26t14:20:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,12.0,2024-07-26t12:04:00.000,2024-07-26t12:02:00.000,2024-07-26t12:02:00.000,2024-07-26t12:02:00.000,2024-07-26t13:57:00.000,,,,,,
arrival,landed,nbo,hkjk,2024-07-26t11:50:00.000,hah,fmch,2024-07-26t14:20:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,12.0,2024-07-26t12:04:00.000,2024-07-26t12:02:00.000,2024-07-26t12:02:00.000,2024-07-26t12:02:00.000,2024-07-26t13:57:00.000,,,,,,
arrival,unknown,dza,fmcz,2024-07-26t14:30:00.000,hah,fmch,2024-07-26t15:30:00.000,air austral,uu,reu,7404,uu7404,reu7404,ewa air,zd,ewr,304,zd304,ewr304,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-07-26t14:30:00.000,hah,fmch,2024-07-26t15:30:00.000,ewa air,zd,ewr,304,zd304,ewr304,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-07-26t15:45:00.000,hah,fmch,2024-07-26t16:25:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-07-26t15:45:00.000,hah,fmch,2024-07-26t16:25:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-07-27t10:40:00.000,hah,fmch,2024-07-27t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,49.0,2024-07-27t10:40:00.000,2024-07-27t11:29:00.000,2024-07-27t11:29:00.000,2024-07-27t11:29:00.000,2024-07-27t12:41:00.000,,,,47.0,,
arrival,landed,dar,htda,2024-07-27t10:40:00.000,hah,fmch,2024-07-27t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,49.0,2024-07-27t10:40:00.000,2024-07-27t11:29:00.000,2024-07-27t11:29:00.000,2024-07-27t11:29:00.000,2024-07-27t12:41:00.000,,,,47.0,,
arrival,landed,nbo,hkjk,2024-07-27t11:00:00.000,hah,fmch,2024-07-27t13:30:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,90.0,2024-07-27t12:15:00.000,2024-07-27t12:30:00.000,2024-07-27t12:30:00.000,2024-07-27t12:30:00.000,2024-07-27t14:22:00.000,,,,53.0,,
arrival,landed,nbo,hkjk,2024-07-27t11:00:00.000,hah,fmch,2024-07-27t13:30:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,90.0,2024-07-27t12:15:00.000,2024-07-27t12:30:00.000,2024-07-27t12:30:00.000,2024-07-27t12:30:00.000,2024-07-27t14:22:00.000,,,,53.0,,
arrival,landed,dar,htda,2024-07-27t13:25:00.000,hah,fmch,2024-07-27t14:45:00.000,ethiopian airlines,et,eth,865,et865,eth865,,,,,,,3,1.0,,2024-07-27t13:25:00.000,2024-07-27t13:25:00.000,2024-07-27t13:25:00.000,2024-07-27t14:24:00.000,2024-07-27t14:29:00.000,2024-07-27t14:29:00.000,2024-07-27t14:29:00.000,,c5,
arrival,landed,dza,fmcz,2024-07-27t14:15:00.000,hah,fmch,2024-07-27t15:15:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,27.0,,2024-07-27t14:42:00.000,2024-07-27t14:42:00.000,2024-07-27t14:42:00.000,,2024-07-27t15:30:00.000,2024-07-27t15:30:00.000,2024-07-27t15:30:00.000,16.0,,
arrival,landed,dza,fmcz,2024-07-27t14:15:00.000,hah,fmch,2024-07-27t15:15:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,27.0,,2024-07-27t14:42:00.000,2024-07-27t14:42:00.000,2024-07-27t14:42:00.000,,2024-07-27t15:30:00.000,2024-07-27t15:30:00.000,2024-07-27t15:30:00.000,16.0,,
arrival,cancelled,run,fmee,2024-07-27t15:15:00.000,hah,fmch,2024-07-27t16:50:00.000,air france,af,afr,3250,af3250,afr3250,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,
arrival,cancelled,run,fmee,2024-07-27t15:15:00.000,hah,fmch,2024-07-27t16:50:00.000,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2024-07-28t09:30:00.000,hah,fmch,2024-07-28t10:30:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,35.0,,2024-07-28t10:05:00.000,2024-07-28t10:05:00.000,2024-07-28t10:05:00.000,2024-07-28t10:55:00.000,2024-07-28t10:50:00.000,2024-07-28t10:50:00.000,2024-07-28t10:50:00.000,21.0,,
arrival,landed,dza,fmcz,2024-07-28t09:30:00.000,hah,fmch,2024-07-28t10:30:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,35.0,,2024-07-28t10:05:00.000,2024-07-28t10:05:00.000,2024-07-28t10:05:00.000,2024-07-28t10:55:00.000,2024-07-28t10:50:00.000,2024-07-28t10:50:00.000,2024-07-28t10:50:00.000,21.0,,
arrival,landed,add,haab,2024-07-28t10:00:00.000,hah,fmch,2024-07-28t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,17.0,2024-07-28t09:56:00.000,2024-07-28t10:16:00.000,2024-07-28t10:16:00.000,2024-07-28t10:16:00.000,2024-07-28t13:14:00.000,2024-07-28t13:13:00.000,2024-07-28t13:13:00.000,2024-07-28t13:13:00.000,,a14,
arrival,unknown,nbo,hkjk,2024-07-28t11:30:00.000,hah,fmch,2024-07-28t14:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,210.0,2024-07-28t15:00:00.000,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-07-28t11:30:00.000,hah,fmch,2024-07-28t14:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,210.0,2024-07-28t15:00:00.000,,,,,,,,,,
arrival,unknown,dar,htda,2024-07-28t12:10:00.000,hah,fmch,2024-07-28t14:10:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-07-28t12:10:00.000,hah,fmch,2024-07-28t14:10:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-07-28t15:45:00.000,hah,fmch,2024-07-28t16:25:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-07-28t15:45:00.000,hah,fmch,2024-07-28t16:25:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,add,haab,2024-07-29t10:00:00.000,hah,fmch,2024-07-29t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,21.0,2024-07-29t10:01:00.000,2024-07-29t10:21:00.000,2024-07-29t10:21:00.000,2024-07-29t10:21:00.000,2024-07-29t13:16:00.000,2024-07-29t13:14:00.000,2024-07-29t13:14:00.000,2024-07-29t13:14:00.000,,a14,
arrival,landed,dza,fmcz,2024-07-29t13:45:00.000,hah,fmch,2024-07-29t14:45:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,2.0,,2024-07-29t13:47:00.000,2024-07-29t13:47:00.000,2024-07-29t13:47:00.000,2024-07-29t14:33:00.000,2024-07-29t14:34:00.000,2024-07-29t14:34:00.000,2024-07-29t14:34:00.000,,,
arrival,landed,dza,fmcz,2024-07-29t13:45:00.000,hah,fmch,2024-07-29t14:45:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,2.0,,2024-07-29t13:47:00.000,2024-07-29t13:47:00.000,2024-07-29t13:47:00.000,2024-07-29t14:33:00.000,2024-07-29t14:34:00.000,2024-07-29t14:34:00.000,2024-07-29t14:34:00.000,,,
arrival,landed,nbo,hkjk,2024-07-29t22:45:00.000,hah,fmch,2024-07-30t01:15:00.000,air france,af,afr,5516,af5516,afr5516,kenya airways,kq,kqa,266,kq266,kqa266,1a,17.0,2024-07-29t22:45:00.000,2024-07-29t23:02:00.000,2024-07-29t23:02:00.000,2024-07-29t23:02:00.000,2024-07-30t00:56:00.000,2024-07-30t00:53:00.000,2024-07-30t00:53:00.000,2024-07-30t00:53:00.000,,,
arrival,landed,nbo,hkjk,2024-07-29t22:45:00.000,hah,fmch,2024-07-30t01:15:00.000,klm,kl,klm,4154,kl4154,klm4154,kenya airways,kq,kqa,266,kq266,kqa266,1a,17.0,2024-07-29t22:45:00.000,2024-07-29t23:02:00.000,2024-07-29t23:02:00.000,2024-07-29t23:02:00.000,2024-07-30t00:56:00.000,2024-07-30t00:53:00.000,2024-07-30t00:53:00.000,2024-07-30t00:53:00.000,,,
arrival,landed,nbo,hkjk,2024-07-29t22:45:00.000,hah,fmch,2024-07-30t01:15:00.000,kenya airways,kq,kqa,266,kq266,kqa266,,,,,,,1a,17.0,2024-07-29t22:45:00.000,2024-07-29t23:02:00.000,2024-07-29t23:02:00.000,2024-07-29t23:02:00.000,2024-07-30t00:56:00.000,2024-07-30t00:53:00.000,2024-07-30t00:53:00.000,2024-07-30t00:53:00.000,,,
arrival,landed,dar,htda,2024-07-30t10:40:00.000,hah,fmch,2024-07-30t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,35.0,2024-07-30t10:40:00.000,2024-07-30t11:15:00.000,2024-07-30t11:15:00.000,2024-07-30t11:15:00.000,2024-07-30t12:18:00.000,2024-07-30t12:19:00.000,2024-07-30t12:19:00.000,2024-07-30t12:19:00.000,24.0,,
arrival,landed,dar,htda,2024-07-30t10:40:00.000,hah,fmch,2024-07-30t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,35.0,2024-07-30t10:40:00.000,2024-07-30t11:15:00.000,2024-07-30t11:15:00.000,2024-07-30t11:15:00.000,2024-07-30t12:18:00.000,2024-07-30t12:19:00.000,2024-07-30t12:19:00.000,2024-07-30t12:19:00.000,24.0,,
arrival,landed,nbo,hkjk,2024-07-30t10:30:00.000,hah,fmch,2024-07-30t13:00:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,12.0,2024-07-30t10:30:00.000,2024-07-30t10:41:00.000,2024-07-30t10:41:00.000,2024-07-30t10:41:00.000,2024-07-30t12:38:00.000,2024-07-30t12:43:00.000,2024-07-30t12:43:00.000,2024-07-30t12:43:00.000,,,
arrival,landed,nbo,hkjk,2024-07-30t10:30:00.000,hah,fmch,2024-07-30t13:00:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,12.0,2024-07-30t10:30:00.000,2024-07-30t10:41:00.000,2024-07-30t10:41:00.000,2024-07-30t10:41:00.000,2024-07-30t12:38:00.000,2024-07-30t12:43:00.000,2024-07-30t12:43:00.000,2024-07-30t12:43:00.000,,,
arrival,landed,add,haab,2024-07-30t10:00:00.000,hah,fmch,2024-07-30t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,30.0,,2024-07-30t10:29:00.000,2024-07-30t10:29:00.000,2024-07-30t10:29:00.000,2024-07-30t13:25:00.000,2024-07-30t13:31:00.000,2024-07-30t13:31:00.000,2024-07-30t13:31:00.000,,b1,
arrival,cancelled,run,fmee,2024-07-31t07:10:00.000,hah,fmch,2024-07-31t08:45:00.000,air france,af,afr,3250,af3250,afr3250,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,
arrival,cancelled,run,fmee,2024-07-31t07:10:00.000,hah,fmch,2024-07-31t08:45:00.000,air austral,uu,reu,255,uu255,reu255,,,,,,,,,,,,,,,,,,,
arrival,landed,dza,fmcz,2024-07-31t10:00:00.000,hah,fmch,2024-07-31t11:00:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,13.0,2024-07-31t10:00:00.000,2024-07-31t10:12:00.000,2024-07-31t10:12:00.000,2024-07-31t10:12:00.000,,2024-07-31t11:00:00.000,2024-07-31t11:00:00.000,2024-07-31t11:00:00.000,,,
arrival,landed,dza,fmcz,2024-07-31t10:00:00.000,hah,fmch,2024-07-31t11:00:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,13.0,2024-07-31t10:00:00.000,2024-07-31t10:12:00.000,2024-07-31t10:12:00.000,2024-07-31t10:12:00.000,,2024-07-31t11:00:00.000,2024-07-31t11:00:00.000,2024-07-31t11:00:00.000,,,
arrival,landed,add,haab,2024-07-31t10:00:00.000,hah,fmch,2024-07-31t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,32.0,2024-07-31t10:02:00.000,2024-07-31t10:32:00.000,2024-07-31t10:32:00.000,2024-07-31t10:32:00.000,2024-07-31t13:27:00.000,2024-07-31t13:27:00.000,2024-07-31t13:27:00.000,2024-07-31t13:27:00.000,,a14,
arrival,unknown,dar,htda,2024-07-31t12:10:00.000,hah,fmch,2024-07-31t14:10:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-07-31t12:10:00.000,hah,fmch,2024-07-31t14:10:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,landed,nbo,hkjk,2024-07-31t11:50:00.000,hah,fmch,2024-07-31t14:20:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,7.0,2024-07-31t11:39:00.000,2024-07-31t11:56:00.000,2024-07-31t11:56:00.000,2024-07-31t11:56:00.000,2024-07-31t13:45:00.000,,,,,,
arrival,landed,nbo,hkjk,2024-07-31t11:50:00.000,hah,fmch,2024-07-31t14:20:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,7.0,2024-07-31t11:39:00.000,2024-07-31t11:56:00.000,2024-07-31t11:56:00.000,2024-07-31t11:56:00.000,2024-07-31t13:45:00.000,,,,,,
arrival,unknown,ajn,fmcv,2024-07-31t15:45:00.000,hah,fmch,2024-07-31t16:25:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-07-31t15:45:00.000,hah,fmch,2024-07-31t16:25:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-08-01t10:40:00.000,hah,fmch,2024-08-01t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,40.0,,2024-08-01t11:19:00.000,2024-08-01t11:19:00.000,2024-08-01t11:19:00.000,2024-08-01t12:23:00.000,2024-08-01t12:19:00.000,2024-08-01t12:19:00.000,2024-08-01t12:19:00.000,25.0,,
arrival,landed,dar,htda,2024-08-01t10:40:00.000,hah,fmch,2024-08-01t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,40.0,,2024-08-01t11:19:00.000,2024-08-01t11:19:00.000,2024-08-01t11:19:00.000,2024-08-01t12:23:00.000,2024-08-01t12:19:00.000,2024-08-01t12:19:00.000,2024-08-01t12:19:00.000,25.0,,
arrival,landed,add,haab,2024-08-01t10:00:00.000,hah,fmch,2024-08-01t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,32.0,,2024-08-01t10:32:00.000,2024-08-01t10:32:00.000,2024-08-01t10:32:00.000,2024-08-01t13:31:00.000,2024-08-01t13:45:00.000,2024-08-01t13:45:00.000,2024-08-01t13:45:00.000,,a15,
arrival,landed,nbo,hkjk,2024-08-01t22:45:00.000,hah,fmch,2024-08-02t01:15:00.000,air france,af,afr,5516,af5516,afr5516,kenya airways,kq,kqa,266,kq266,kqa266,1a,,2024-08-01t22:32:00.000,2024-08-01t22:45:00.000,2024-08-01t22:45:00.000,2024-08-01t22:45:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,,,
arrival,landed,nbo,hkjk,2024-08-01t22:45:00.000,hah,fmch,2024-08-02t01:15:00.000,klm,kl,klm,4154,kl4154,klm4154,kenya airways,kq,kqa,266,kq266,kqa266,1a,,2024-08-01t22:32:00.000,2024-08-01t22:45:00.000,2024-08-01t22:45:00.000,2024-08-01t22:45:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,,,
arrival,landed,nbo,hkjk,2024-08-01t22:45:00.000,hah,fmch,2024-08-02t01:15:00.000,kenya airways,kq,kqa,266,kq266,kqa266,,,,,,,1a,,2024-08-01t22:32:00.000,2024-08-01t22:45:00.000,2024-08-01t22:45:00.000,2024-08-01t22:45:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,2024-08-02t00:41:00.000,,,
arrival,landed,dar,htda,2024-08-02t05:20:00.000,hah,fmch,2024-08-02t06:40:00.000,etihad airways,ey,etd,4954,ey4954,etd4954,egyptair,ms,msr,841,ms841,msr841,3,61.0,,2024-08-02t06:21:00.000,2024-08-02t06:21:00.000,2024-08-02t06:21:00.000,2024-08-02t07:22:00.000,,,,42.0,,
arrival,landed,dar,htda,2024-08-02t05:20:00.000,hah,fmch,2024-08-02t06:40:00.000,egyptair,ms,msr,841,ms841,msr841,,,,,,,3,61.0,,2024-08-02t06:21:00.000,2024-08-02t06:21:00.000,2024-08-02t06:21:00.000,2024-08-02t07:22:00.000,,,,42.0,,
arrival,landed,dza,fmcz,2024-08-02t10:00:00.000,hah,fmch,2024-08-02t11:00:00.000,air austral,uu,reu,7402,uu7402,reu7402,ewa air,zd,ewr,302,zd302,ewr302,,16.0,,2024-08-02t10:16:00.000,2024-08-02t10:16:00.000,2024-08-02t10:16:00.000,2024-08-02t11:04:00.000,,,,4.0,,
arrival,landed,dza,fmcz,2024-08-02t10:00:00.000,hah,fmch,2024-08-02t11:00:00.000,ewa air,zd,ewr,302,zd302,ewr302,,,,,,,,16.0,,2024-08-02t10:16:00.000,2024-08-02t10:16:00.000,2024-08-02t10:16:00.000,2024-08-02t11:04:00.000,,,,4.0,,
arrival,landed,add,haab,2024-08-02t10:00:00.000,hah,fmch,2024-08-02t13:50:00.000,ethiopian airlines,et,eth,825,et825,eth825,,,,,,,2,24.0,,2024-08-02t10:23:00.000,2024-08-02t10:23:00.000,2024-08-02t10:23:00.000,2024-08-02t13:15:00.000,2024-08-02t13:18:00.000,2024-08-02t13:18:00.000,2024-08-02t13:18:00.000,,a14,
arrival,unknown,dar,htda,2024-08-02t12:10:00.000,hah,fmch,2024-08-02t14:10:00.000,,h1,h1,1966,h11966,h11966,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,
arrival,unknown,dar,htda,2024-08-02t12:10:00.000,hah,fmch,2024-08-02t14:10:00.000,precision air,pw,prf,642,pw642,prf642,,,,,,,,,,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-08-02t11:50:00.000,hah,fmch,2024-08-02t14:20:00.000,klm,kl,klm,4210,kl4210,klm4210,kenya airways,kq,kqa,264,kq264,kqa264,1a,220.0,2024-08-02t15:30:00.000,,,,,,,,,,
arrival,unknown,nbo,hkjk,2024-08-02t11:50:00.000,hah,fmch,2024-08-02t14:20:00.000,kenya airways,kq,kqa,264,kq264,kqa264,,,,,,,1a,220.0,2024-08-02t15:30:00.000,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-08-02t14:30:00.000,hah,fmch,2024-08-02t15:30:00.000,air austral,uu,reu,7404,uu7404,reu7404,ewa air,zd,ewr,304,zd304,ewr304,,,,,,,,,,,,,
arrival,unknown,dza,fmcz,2024-08-02t14:30:00.000,hah,fmch,2024-08-02t15:30:00.000,ewa air,zd,ewr,304,zd304,ewr304,,,,,,,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-08-02t15:45:00.000,hah,fmch,2024-08-02t16:25:00.000,,h1,h1,1967,h11967,h11967,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,
arrival,unknown,ajn,fmcv,2024-08-02t15:45:00.000,hah,fmch,2024-08-02t16:25:00.000,precision air,pw,prf,643,pw643,prf643,,,,,,,,,,,,,,,,,,,
arrival,landed,dar,htda,2024-08-03t10:40:00.000,hah,fmch,2024-08-03t11:55:00.000,,h1,h1,3656,h13656,h13656,air tanzania,tc,atc,210,tc210,atc210,3,17.0,2024-08-03t10:40:00.000,2024-08-03t10:57:00.000,2024-08-03t10:57:00.000,2024-08-03t10:57:00.000,2024-08-03t12:10:00.000,2024-08-03t12:00:00.000,2024-08-03t12:00:00.000,2024-08-03t12:00:00.000,5.0,,
arrival,landed,dar,htda,2024-08-03t10:40:00.000,hah,fmch,2024-08-03t11:55:00.000,air tanzania,tc,atc,210,tc210,atc210,,,,,,,3,17.0,2024-08-03t10:40:00.000,2024-08-03t10:57:00.000,2024-08-03t10:57:00.000,2024-08-03t10:57:00.000,2024-08-03t12:10:00.000,2024-08-03t12:00:00.000,2024-08-03t12:00:00.000,2024-08-03t12:00:00.000,5.0,,
