,datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),relative_humidity (0-1),heating_degreeday (degC-Day),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),departure_itacode
3999,2024-04-15 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.31,25.14,0.83,0.0,2.11,146.28,0.82,0.0,dad
4000,2024-04-15 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.25,25.54,0.85,0.0,1.5,128.57,0.96,0.0,dad
4001,2024-04-15 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.65,25.8,0.9,0.0,1.7,108.68,0.94,0.0,dad
4002,2024-04-15 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.89,25.84,0.94,0.0,1.87,105.59,0.61,0.0,dad
4003,2024-04-15 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.96,25.91,0.94,0.0,1.98,110.37,0.15,0.0,dad
4004,2024-04-15 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.91,25.87,0.94,0.0,2.12,106.56,0.04,0.0,dad
4005,2024-04-15 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.01,25.91,0.94,0.0,2.14,105.32,0.08,0.0,dad
4006,2024-04-15 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.02,26.0,0.94,0.0,2.33,116.96,0.83,0.0,dad
4007,2024-04-15 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.22,26.11,0.94,0.0,2.61,111.04,0.91,0.0,dad
4008,2024-04-16 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.94,26.2,0.85,0.0,3.38,110.25,0.51,0.0,dad
4009,2024-04-16 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.64,25.55,0.79,0.0,3.91,111.31,0.22,0.0,dad
4010,2024-04-16 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.47,24.77,0.68,0.0,4.14,109.38,0.16,0.0,dad
4011,2024-04-16 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.88,24.03,0.6,0.0,4.17,107.56,0.15,0.0,dad
4012,2024-04-16 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.18,22.99,0.55,0.0,3.91,105.92,0.42,0.0,dad
4013,2024-04-16 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.94,22.05,0.5,0.0,3.74,104.07,0.68,0.0,dad
4014,2024-04-16 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.84,21.1,0.45,0.0,3.7,104.48,0.77,0.0,dad
4015,2024-04-16 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,35.48,20.89,0.43,0.0,3.72,108.93,0.42,0.0,dad
4016,2024-04-16 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,35.2,20.4,0.42,0.0,3.8,117.98,0.02,0.0,dad
4017,2024-04-16 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.58,20.41,0.44,0.0,4.17,128.77,0.0,0.0,dad
4018,2024-04-16 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.4,21.62,0.5,0.0,4.29,131.19,0.0,0.0,dad
4019,2024-04-16 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.77,21.27,0.54,0.0,4.31,133.92,0.02,0.0,dad
4020,2024-04-16 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.16,22.16,0.62,0.0,4.0,136.38,0.0,0.0,dad
4021,2024-04-16 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.18,23.21,0.7,0.0,3.5,140.6,0.0,0.0,dad
4022,2024-04-16 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.45,23.93,0.77,0.0,3.0,146.14,0.0,0.0,dad
4023,2024-04-16 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.19,24.53,0.81,0.0,2.52,148.06,0.15,0.0,dad
4024,2024-04-16 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.83,25.06,0.85,0.0,1.93,150.85,0.44,0.0,dad
4025,2024-04-16 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.54,25.48,0.89,0.0,1.37,152.8,0.74,0.0,dad
4026,2024-04-16 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.88,25.62,0.93,0.0,1.13,155.54,0.94,0.0,dad
4027,2024-04-16 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.76,25.73,0.94,0.0,1.22,175.6,0.89,0.0,dad
4028,2024-04-16 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.36,25.52,0.95,0.0,1.07,194.77,0.95,0.0,dad
4029,2024-04-16 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.42,25.38,0.94,0.0,0.66,227.6,0.98,0.0,dad
4030,2024-04-16 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.06,25.49,0.91,0.0,0.96,204.65,1.0,0.0,dad
4031,2024-04-16 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.97,25.5,0.92,0.0,1.33,180.05,1.0,0.0,dad
4032,2024-04-17 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.08,25.82,0.88,0.0,1.94,157.57,0.98,0.0,dad
4033,2024-04-17 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.07,25.47,0.81,0.0,2.42,146.49,1.0,0.04,dad
4034,2024-04-17 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.93,24.5,0.69,0.0,2.68,138.79,1.0,0.04,dad
4035,2024-04-17 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.34,23.67,0.64,0.0,2.87,139.81,1.0,0.04,dad
4036,2024-04-17 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.2,23.32,0.59,0.0,2.95,140.18,1.0,0.01,dad
4037,2024-04-17 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.91,23.17,0.57,0.0,2.91,139.45,1.0,0.01,dad
4038,2024-04-17 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.57,22.89,0.54,0.0,2.85,139.52,0.99,0.0,dad
4039,2024-04-17 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.96,22.65,0.52,0.0,2.83,142.36,0.93,0.0,dad
4040,2024-04-17 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.0,22.33,0.51,0.0,2.84,147.62,0.94,0.0,dad
4041,2024-04-17 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.08,21.83,0.49,0.0,2.92,147.84,0.47,0.0,dad
4042,2024-04-17 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.25,22.11,0.52,0.0,2.64,148.7,0.26,0.0,dad
4043,2024-04-17 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.18,22.05,0.55,0.0,2.24,149.09,0.19,0.0,dad
4044,2024-04-17 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.01,22.32,0.6,0.0,2.59,151.83,0.11,0.0,dad
4045,2024-04-17 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.11,22.8,0.65,0.0,2.89,156.36,0.06,0.0,dad
4046,2024-04-17 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.1,23.49,0.72,0.0,2.75,163.57,0.07,0.0,dad
4047,2024-04-17 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.64,23.9,0.76,0.0,2.36,168.14,0.24,0.0,dad
4048,2024-04-17 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.2,24.25,0.79,0.0,1.81,173.37,0.75,0.0,dad
4049,2024-04-17 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.35,24.58,0.85,0.0,1.37,180.77,0.97,0.0,dad
4050,2024-04-17 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.04,24.95,0.88,0.0,1.37,188.38,0.99,0.0,dad
4051,2024-04-17 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.79,25.23,0.91,0.0,1.22,192.75,0.99,0.0,dad
4052,2024-04-17 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.28,25.12,0.93,0.0,1.35,198.46,0.99,0.0,dad
4053,2024-04-17 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.04,24.99,0.94,0.0,1.54,196.29,0.98,0.0,dad
4054,2024-04-17 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.71,24.7,0.94,0.0,1.14,174.24,0.96,0.0,dad
4055,2024-04-17 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.75,24.75,0.94,0.0,0.99,158.37,0.93,0.0,dad
4056,2024-04-18 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.38,25.29,0.88,0.0,0.97,146.31,0.96,0.0,dad
4057,2024-04-18 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.76,25.45,0.82,0.0,1.54,142.53,0.77,0.0,dad
4058,2024-04-18 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.94,24.73,0.7,0.0,1.4,152.25,0.71,0.0,dad
4059,2024-04-18 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.67,23.75,0.63,0.0,1.42,147.59,0.72,0.0,dad
4060,2024-04-18 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.67,23.14,0.57,0.0,1.64,138.65,0.5,0.0,dad
4061,2024-04-18 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.49,22.79,0.54,0.0,2.21,141.14,0.62,0.0,dad
4062,2024-04-18 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.55,22.44,0.49,0.0,2.33,141.99,0.79,0.0,dad
4063,2024-04-18 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.53,22.58,0.5,0.0,2.37,140.38,0.78,0.0,dad
4064,2024-04-18 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.45,22.72,0.51,0.0,2.2,144.01,0.6,0.0,dad
4065,2024-04-18 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.11,22.5,0.51,0.0,1.99,150.28,0.65,0.0,dad
4066,2024-04-18 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.44,21.82,0.54,0.0,1.83,145.34,0.61,0.0,dad
4067,2024-04-18 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.73,22.11,0.57,0.0,1.76,159.15,0.38,0.0,dad
4068,2024-04-18 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.72,22.63,0.62,0.0,3.08,154.31,0.18,0.0,dad
4069,2024-04-18 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.17,23.4,0.67,0.0,3.79,155.68,0.0,0.0,dad
4070,2024-04-18 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.22,24.31,0.75,0.0,3.72,160.94,0.0,0.0,dad
4071,2024-04-18 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.83,24.76,0.79,0.0,3.15,166.33,0.0,0.0,dad
4072,2024-04-18 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.39,25.12,0.83,0.0,2.74,172.64,0.0,0.0,dad
4073,2024-04-18 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.81,25.08,0.85,0.0,2.45,176.27,0.0,0.0,dad
4074,2024-04-18 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.24,25.14,0.88,0.0,2.32,177.73,0.02,0.0,dad
4075,2024-04-18 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.14,25.14,0.89,0.0,2.02,177.11,0.22,0.0,dad
4076,2024-04-18 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.83,25.19,0.91,0.0,1.69,184.22,0.25,0.0,dad
4077,2024-04-18 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.46,25.08,0.92,0.0,1.44,191.32,0.48,0.0,dad
4078,2024-04-18 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.14,24.96,0.93,0.0,1.36,183.07,0.87,0.0,dad
4079,2024-04-18 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.24,25.04,0.93,0.0,1.22,184.66,0.8,0.0,dad
4080,2024-04-19 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.43,25.24,0.83,0.0,1.49,178.88,0.66,0.0,dad
4081,2024-04-19 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.7,25.04,0.76,0.0,1.99,176.62,0.28,0.0,dad
4082,2024-04-19 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.08,24.21,0.67,0.0,1.66,168.91,0.44,0.0,dad
4083,2024-04-19 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.79,23.34,0.61,0.0,1.88,152.95,0.6,0.0,dad
4084,2024-04-19 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.38,22.91,0.57,0.0,2.17,147.01,0.34,0.0,dad
4085,2024-04-19 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.55,22.42,0.52,0.0,2.45,146.32,0.3,0.0,dad
4086,2024-04-19 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.93,22.26,0.51,0.0,2.52,150.3,0.33,0.0,dad
4087,2024-04-19 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.67,22.27,0.49,0.0,2.54,155.79,0.35,0.0,dad
4088,2024-04-19 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.8,22.1,0.48,0.0,2.59,160.76,0.41,0.0,dad
4089,2024-04-19 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.65,21.8,0.47,0.0,2.49,162.02,0.33,0.03,dad
4090,2024-04-19 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.64,22.63,0.56,0.0,1.72,158.82,0.36,0.0,dad
4091,2024-04-19 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.7,23.04,0.6,0.0,1.55,139.9,0.23,0.0,dad
4092,2024-04-19 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.79,22.86,0.63,0.0,2.44,142.31,0.14,0.0,dad
4093,2024-04-19 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.47,22.72,0.63,0.0,3.21,143.56,0.1,0.0,dad
4094,2024-04-19 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.44,23.41,0.7,0.0,3.18,152.11,0.06,0.0,dad
4095,2024-04-19 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.83,23.78,0.74,0.0,2.81,159.8,0.17,0.0,dad
4096,2024-04-19 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.36,23.91,0.77,0.0,2.43,162.97,0.17,0.0,dad
4097,2024-04-19 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.6,24.27,0.82,0.0,2.47,174.01,0.32,0.0,dad
4098,2024-04-19 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.93,24.37,0.86,0.0,2.28,175.27,0.55,0.0,dad
4099,2024-04-19 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.76,24.47,0.87,0.0,2.01,172.81,0.74,0.0,dad
4100,2024-04-19 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.58,24.61,0.89,0.0,1.75,172.14,0.87,0.0,dad
4101,2024-04-19 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.25,24.48,0.9,0.0,1.43,178.26,0.92,0.0,dad
4102,2024-04-19 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.03,24.47,0.91,0.0,1.57,181.55,0.84,0.0,dad
4103,2024-04-19 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.95,24.67,0.93,0.0,1.31,160.35,0.84,0.0,dad
4104,2024-04-20 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.82,24.99,0.85,0.0,1.45,143.73,0.83,0.0,dad
4105,2024-04-20 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.18,24.81,0.77,0.0,2.63,148.36,0.72,0.0,dad
4106,2024-04-20 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.99,24.47,0.68,0.0,2.33,144.72,0.73,0.0,dad
4107,2024-04-20 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.74,23.89,0.63,0.0,2.14,144.65,0.66,0.0,dad
4108,2024-04-20 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.72,23.33,0.58,0.0,1.93,144.84,0.58,0.0,dad
4109,2024-04-20 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.6,22.33,0.52,0.0,2.09,143.98,0.72,0.0,dad
4110,2024-04-20 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.22,22.14,0.49,0.0,2.33,137.51,0.5,0.0,dad
4111,2024-04-20 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.55,21.9,0.48,0.0,2.5,134.21,0.17,0.0,dad
4112,2024-04-20 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.66,21.9,0.48,0.0,2.56,136.25,0.23,0.0,dad
4113,2024-04-20 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.63,21.77,0.47,0.0,2.5,138.02,0.08,0.0,dad
4114,2024-04-20 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.27,21.78,0.51,0.0,2.53,137.57,0.28,0.0,dad
4115,2024-04-20 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.99,21.74,0.55,0.0,2.46,133.68,0.67,0.0,dad
4116,2024-04-20 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.71,22.05,0.6,0.0,3.46,139.0,0.85,0.0,dad
4117,2024-04-20 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.79,22.46,0.65,0.0,3.78,142.01,0.83,0.0,dad
4118,2024-04-20 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.63,23.19,0.72,0.0,3.44,146.33,0.88,0.0,dad
4119,2024-04-20 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.03,23.76,0.78,0.0,3.03,150.59,0.89,0.0,dad
4120,2024-04-20 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.58,24.1,0.81,0.0,2.82,163.03,0.92,0.0,dad
4121,2024-04-20 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.11,24.23,0.84,0.0,2.6,170.6,0.92,0.0,dad
4122,2024-04-20 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.6,24.47,0.88,0.0,2.25,171.15,0.97,0.0,dad
4123,2024-04-20 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.44,24.66,0.9,0.0,1.95,170.65,0.91,0.0,dad
4124,2024-04-20 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.83,24.75,0.94,0.0,1.62,165.81,0.96,0.0,dad
4125,2024-04-20 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.62,24.73,0.95,0.0,1.3,155.89,0.85,0.0,dad
4126,2024-04-20 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.26,24.36,0.95,0.0,1.41,142.51,1.0,0.0,dad
4127,2024-04-20 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,25.56,24.59,0.94,0.0,0.92,120.7,1.0,0.0,dad
4128,2024-04-21 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.71,25.16,0.86,0.0,1.31,131.91,0.95,0.0,dad
4129,2024-04-21 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.03,24.98,0.79,0.0,2.12,141.48,0.84,0.0,dad
4130,2024-04-21 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.88,24.25,0.68,0.0,2.04,150.18,0.5,0.0,dad
4131,2024-04-21 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.63,23.94,0.64,0.0,1.62,167.76,0.51,0.0,dad
4132,2024-04-21 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.09,23.08,0.59,0.0,1.4,177.25,0.52,0.0,dad
4133,2024-04-21 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.09,22.52,0.54,0.0,1.98,174.79,0.66,0.0,dad
4134,2024-04-21 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.21,21.6,0.48,0.0,1.86,176.13,0.59,0.0,dad
4135,2024-04-21 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.81,21.56,0.46,0.0,1.65,169.49,0.42,0.01,dad
4136,2024-04-21 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,35.12,21.78,0.46,0.0,1.87,158.78,0.51,0.0,dad
4137,2024-04-21 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,35.16,21.65,0.46,0.0,1.93,154.83,0.55,0.0,dad
4138,2024-04-21 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.57,23.2,0.55,0.0,1.97,150.02,0.52,0.0,dad
4139,2024-04-21 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.17,23.09,0.59,0.0,1.73,143.02,0.37,0.0,dad
4140,2024-04-21 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.39,23.46,0.63,0.0,2.63,141.02,0.26,0.0,dad
4141,2024-04-21 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.33,23.72,0.68,0.0,3.18,141.74,0.32,0.0,dad
4142,2024-04-21 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.41,24.34,0.74,0.0,3.24,144.17,0.65,0.0,dad
4143,2024-04-21 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.76,24.79,0.79,0.0,2.78,146.18,0.78,0.0,dad
4144,2024-04-21 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.63,25.04,0.81,0.0,2.33,150.12,0.87,0.0,dad
4145,2024-04-21 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.86,24.92,0.84,0.0,2.19,156.41,0.89,0.0,dad
4146,2024-04-21 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.56,24.92,0.86,0.0,2.14,155.91,0.83,0.0,dad
4147,2024-04-21 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.27,24.79,0.86,0.0,2.24,152.91,0.85,0.0,dad
4148,2024-04-21 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.88,24.82,0.89,0.0,2.27,155.5,0.88,0.0,dad
4149,2024-04-21 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.71,24.94,0.9,0.0,2.05,156.34,0.96,0.0,dad
4150,2024-04-21 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.34,24.71,0.91,0.0,1.45,166.96,0.88,0.0,dad
4151,2024-04-21 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.21,24.93,0.93,0.0,1.55,167.49,0.93,0.0,dad
4152,2024-04-22 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.14,25.3,0.85,0.0,2.34,162.34,0.99,0.0,dad
4153,2024-04-22 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.55,25.15,0.77,0.0,3.43,157.68,0.91,0.0,dad
4154,2024-04-22 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.16,24.84,0.69,0.0,3.05,153.65,0.64,0.0,dad
4155,2024-04-22 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.8,24.48,0.65,0.0,2.65,150.7,0.69,0.0,dad
4156,2024-04-22 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.72,23.98,0.6,0.0,2.29,145.6,0.63,0.0,dad
4157,2024-04-22 05:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.23,23.3,0.56,0.0,2.28,145.93,0.68,0.0,dad
4158,2024-04-22 06:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.13,22.99,0.52,0.0,2.43,147.47,0.48,0.0,dad
4159,2024-04-22 07:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.22,22.79,0.51,0.0,2.42,151.22,0.41,0.01,dad
4160,2024-04-22 08:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,34.06,22.45,0.51,0.0,2.49,152.68,0.81,0.0,dad
4161,2024-04-22 09:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.97,22.21,0.5,0.0,2.75,153.21,0.87,0.0,dad
4162,2024-04-22 10:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.4,23.06,0.55,0.0,2.24,148.4,0.75,0.0,dad
4163,2024-04-22 11:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.66,23.23,0.58,0.0,2.2,149.59,0.8,0.0,dad
4164,2024-04-22 12:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.3,23.45,0.63,0.0,2.91,149.08,0.8,0.0,dad
4165,2024-04-22 13:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,30.53,23.73,0.67,0.0,3.25,148.56,0.48,0.0,dad
4166,2024-04-22 14:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.58,24.16,0.73,0.0,3.21,147.91,0.42,0.0,dad
4167,2024-04-22 15:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.11,24.52,0.76,0.0,2.88,145.24,0.13,0.0,dad
4168,2024-04-22 16:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.62,24.82,0.8,0.0,2.52,149.02,0.17,0.0,dad
4169,2024-04-22 17:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.03,25.11,0.84,0.0,2.39,162.98,0.27,0.0,dad
4170,2024-04-22 18:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.64,25.2,0.87,0.0,2.33,174.26,0.22,0.0,dad
4171,2024-04-22 19:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,27.26,25.16,0.88,0.0,2.02,175.92,0.33,0.0,dad
4172,2024-04-22 20:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.85,25.17,0.91,0.0,1.51,170.39,0.3,0.0,dad
4173,2024-04-22 21:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.55,25.11,0.92,0.0,1.2,162.34,0.3,0.0,dad
4174,2024-04-22 22:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.27,25.11,0.93,0.0,1.1,174.58,0.63,0.0,dad
4175,2024-04-22 23:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,26.35,25.31,0.94,0.0,0.98,170.7,1.0,0.0,dad
4176,2024-04-23 00:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,28.25,25.65,0.86,0.0,1.97,168.75,0.74,0.0,dad
4177,2024-04-23 01:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,29.78,25.51,0.78,0.0,2.53,165.14,0.58,0.0,dad
4178,2024-04-23 02:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,31.57,24.7,0.67,0.0,2.34,165.59,0.73,0.0,dad
4179,2024-04-23 03:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,32.17,24.12,0.63,0.0,2.06,165.36,0.84,0.0,dad
4180,2024-04-23 04:00:00,"(10.036422, 105.787522)",era5,1.66,7.0,33.06,23.24,0.56,0.0,1.92,158.81,0.87,0.0,dad
